"url","sci_name","common_name","habitat","venom_stat","threat_to_humans","human_uses1","human_uses2","IUCN_red_list_status","physical_characters","model_predictions"
"https://www.fishbase.se/summary/Rypticus-subbifrenatus.html","Rypticus subbifrenatus Gill, 1861","Spotted soapfish","Marine;  reef-associated; depth range 1 - 26 m (Ref. 89885), usually 1 - 2 m (Ref. 89885). Tropical","nonvenomous","Harmless","Fisheries: commercial","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 23 August 2012","Maturity: Lm ?  range ? - ? cm Max length : 18.0 cm TL male/unsexed; (Ref. 7251)","Preferred temperature (Ref. 123201): 25.5 - 28.1, mean 27.4 °C (based on 888 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5010   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01148 (0.00451 - 0.02922), b=3.06 (2.84 - 3.28), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.8   ±0.7 se; based on size and trophs of closest relatives					

				
					
					
											
				



				
									
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Rypticus-saponaceus.html","Rypticus saponaceus (Bloch & Schneider, 1801)","Greater soapfish","Marine;  reef-associated; depth range 1 - 70 m (Ref. 58047), usually 2 - 35 m (Ref. 40849). Tropical; 33°N -   35°S, 98°W -   19°E","nonvenomous","Other","Fisheries: subsistence fisheries; aquarium: commercial","Threat to humans  
				
				
					Other","Least Concern (LC) ; Date assessed: 23 August 2012","Maturity: Lm ?  range ? - ? cm Max length : 35.0 cm TL male/unsexed; (Ref. 26999); common length : 25.0 cm TL male/unsexed; (Ref. 3632)","Preferred temperature (Ref. 123201): 23.4 - 28, mean 26.5 °C (based on 708 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5010   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01148 (0.00451 - 0.02922), b=3.06 (2.84 - 3.28), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  4.1   ±0.5 se; based on diet studies.					

				
					
					
											
				



				
									
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (25 of 100).					
								
				
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Aethaloperca-rogaa.html","Aethaloperca rogaa (Fabricius, 1775)","Redmouth grouper","Marine;  reef-associated; non-migratory; depth range 3 - 60 m (Ref. 68964), usually 3 - 60 m (Ref. 5222). Tropical; 31°N -   31°S, 30°E -   178°W (Ref. 5222)","nonvenomous","Harmless","Fisheries: minor commercial; gamefish: yes","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 17 November 2016","Maturity: Lm ?, range 34 - ? cm Max length : 60.0 cm TL male/unsexed; (Ref. 4787)","Preferred temperature (Ref. 123201): 24.1 - 29, mean 27.9 °C (based on 2908 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 1.0000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01318 (0.00552 - 0.03150), b=3.08 (2.88 - 3.28), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  4.2   ±0.71 se; based on food items.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  Medium, minimum population doubling time 1.4 - 4.4 years (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Moderate vulnerability (44 of 100).					
								
				
									
					Climate Vulnerability  (Ref. 125649):  Moderate to high vulnerability (50 of 100).					
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Hyporthodus-flavolimbatus.html","Hyporthodus flavolimbatus (Poey, 1865)","Yellowedge grouper","Marine;  demersal; depth range 90 - 360 m (Ref. 89707). Subtropical; 36°N -   28°S, 98°W -   34°W (Ref. 5222)","nonvenomous","Harmless","Fisheries: commercial; gamefish: yes","Threat to humans  
				
				
					  Harmless","Vulnerable (VU) (A2bd+4bd); Date assessed: 21 November 2016","Maturity: Lm ?, range 58 - ? cm Max length : 115 cm TL male/unsexed; (Ref. 5222); common length : 50.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 18.6 kg (Ref. 40637); max. reported age: 35 years (Ref. 36872)","Preferred temperature (Ref. 123201): 14.8 - 23.6, mean 19.6 °C (based on 59 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5001   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01738 (0.00962 - 0.03139), b=3.05 (2.90 - 3.20), in cm total length, based on LWR estimates for this species & Genus-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.8   ±0.61 se; based on food items.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  Low, minimum population doubling time 4.5 - 14 years (K=0.10; tmax=35).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  High to very high vulnerability (66 of 100).					
								
				
									
					Climate Vulnerability  (Ref. 125649):  High to very high vulnerability (75 of 100).					
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Mycteroperca-bonaci.html","Mycteroperca bonaci (Poey, 1860)","Black grouper","Marine;  reef-associated; depth range 60 - 250 m (Ref. 89707). Subtropical; 33°N -   27°S, 95°W -   33°W (Ref. 5222)","nonvenomous","Reports of ciguatera poisoning (Ref. 31172)","Fisheries: highly commercial; gamefish: yes; aquarium: public aquariums","Threat to humans  
				
				
					  Reports of ciguatera poisoning (Ref. 31172)","Near Threatened (NT) (A4bd); Date assessed: 20 November 2016","Maturity: Lm67.7, range 47 -  95.1 cm Max length : 150 cm TL male/unsexed; (Ref. 40637); common length : 70.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 100.0 kg (Ref. 26340)","Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01047 (0.00850 - 0.01290), b=3.05 (3.02 - 3.08), in cm total length, based on LWR estimates for this species (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  4.3   ±0.5 se; based on diet studies.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  Medium, minimum population doubling time 1.4 - 4.4 years (K=0.16; tmax=14; Fec=500,000).					
								
					
						 Prior r = 0.49, 95% CL = 0.33 - 0.74, Based on 1 stock assessment.					
				
									
					Fishing Vulnerability  (Ref. 59153):  High vulnerability (63 of 100).					
								
				
									
					Climate Vulnerability  (Ref. 125649):  Very high vulnerability (88 of 100).					
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Epinephelus-maculatus.html","Epinephelus maculatus (Bloch, 1790)","Highfin grouper","Marine;  reef-associated; depth range 2 - 100 m (Ref. 37816). Tropical; 29°N -   34°S, 96°E -   170°W (Ref. 5222)","nonvenomous","Reports of ciguatera poisoning","Fisheries: minor commercial; aquarium: public aquariums","Threat to humans  
				
				
					  Reports of ciguatera poisoning","Least Concern (LC) ; Date assessed: 24 January 2017","Maturity: Lm ?, range 35 - ? cm Max length : 60.5 cm TL male/unsexed; (Ref. 5525)","Preferred temperature (Ref. 123201): 24.3 - 28.8, mean 27.6 °C (based on 698 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01122 (0.00731 - 0.01723), b=3.00 (2.88 - 3.12), in cm total length, based on LWR estimates for this species & Genus-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  4.0   ±0.4 se; based on diet studies.					

				
					
					
						 Generation time: 3.9 ( na - na) years. Estimated as median ln(3)/K based on 2 growth studies.					
				



				
										
						Resilience  (Ref. 120179):  Medium, minimum population doubling time 1.4 - 4.4 years (K=0.28).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low to moderate vulnerability (29 of 100).					
								
				
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Epinephelus-merra.html","Epinephelus merra Bloch, 1793","Honeycomb grouper","Marine;  reef-associated; depth range 0 - 50 m (Ref. 9710), usually ? - 20 m (Ref. 5222). Tropical; 35°N -   35°S, 28°E -   129°W (Ref. 5222)","nonvenomous","Reports of ciguatera poisoning (Ref. 30298)","Fisheries: commercial; aquaculture: commercial; gamefish: yes; aquarium: public aquariums","Threat to humans  
				
				
					  Reports of ciguatera poisoning (Ref. 30298)","Least Concern (LC) ; Date assessed: 17 January 2017","Maturity: Lm11.0, range 19 - ? cm Max length : 36.5 cm TL male/unsexed; (Ref. 125599); max. published weight: 1.0 kg (Ref. 125599)","Preferred temperature (Ref. 123201): 24.6 - 29, mean 27.8 °C (based on 760 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01202 (0.01064 - 0.01358), b=3.04 (3.02 - 3.06), in cm total length, based on LWR estimates for this species (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.8   ±0.0 se; based on diet studies.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (K=0.3-0.6).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low to moderate vulnerability (29 of 100).					
								
				
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Cephalopholis-fulva.html","Cephalopholis fulva (Linnaeus, 1758)","Coney","Marine;  reef-associated; non-migratory; depth range 1 - 150 m (Ref. 26938), usually 1 - 40 m (Ref. 89707). Subtropical; 36°N -   28°S, 98°W -   33°W (Ref. 5222)","nonvenomous","Reports of ciguatera poisoning (Ref. 30303)","Fisheries: commercial; aquarium: commercial","Threat to humans  
				
				
					  Reports of ciguatera poisoning (Ref. 30303)","Least Concern (LC) ; Date assessed: 22 March 2018","Maturity: Lm14.7  range ? -  24.5 cm Max length : 44.0 cm TL male/unsexed; (Ref. 116036); max. reported age: 11 years (Ref. 36271)","Preferred temperature (Ref. 123201): 24.4 - 28, mean 27 °C (based on 474 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01175 (0.00951 - 0.01452), b=3.04 (3.01 - 3.07), in cm total length, based on LWR estimates for this species (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  4.1   ±0.4 se; based on diet studies.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  Medium, minimum population doubling time 1.4 - 4.4 years (tmax=11; K=0.14-0.63; Fec=67,000-280,000).					
								
					
						 Prior r = 0.62, 95% CL = 0.41 - 0.93, Based on 2 stock assessments.					
				
									
					Fishing Vulnerability  (Ref. 59153):  High vulnerability (58 of 100).					
								
				
									
					Climate Vulnerability  (Ref. 125649):  High vulnerability (58 of 100).					
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Cephalopholis-miniata.html","Cephalopholis miniata (Forsskål, 1775)","Coral hind","Marine;  reef-associated; non-migratory; depth range 2 - 150 m (Ref. 9710). Tropical; 35°N -   32°S, 30°E -   156°W (Ref. 5222)","nonvenomous","Harmless","Fisheries: commercial; gamefish: yes; aquarium: commercial","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 12 November 2017","Maturity: Lm ?, range 26 - ? cm Max length : 50.0 cm TL male/unsexed; (Ref. 90102)","Preferred temperature (Ref. 123201): 23.7 - 29, mean 27.8 °C (based on 2104 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01072 (0.00714 - 0.01607), b=3.06 (2.94 - 3.18), in cm total length, based on LWR estimates for this species & Genus-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  4.3   ±0.5 se; based on diet studies.					

				
					
					
						 Generation time: 11.0 ( na - na) years. Estimated as median ln(3)/K based on 2 growth studies.					
				



				
										
						Resilience  (Ref. 120179):  Low, minimum population doubling time 4.5 - 14 years (tmax=30; K=0.101).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  High to very high vulnerability (65 of 100).					
								
				
									
					Climate Vulnerability  (Ref. 125649):  High vulnerability (57 of 100).					
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
"https://www.fishbase.se/summary/Cephalopholis-argus.html","Cephalopholis argus Schneider, 1801","Peacock hind","Marine;  reef-associated; non-migratory; depth range 0 - 40 m (Ref. 37816), usually 1 - 15 m (Ref. 90102). Tropical; 24°C - 28°C; 29°N -   34°S, 33°E -   122°W (Ref. 5222)","nonvenomous","Reports of ciguatera poisoning (Ref. 4690)","Fisheries: commercial; gamefish: yes; aquarium: commercial","Threat to humans  
				
				
					  Reports of ciguatera poisoning (Ref. 4690)","Least Concern (LC) ; Date assessed: 24 April 2017","Maturity: Lm ?, range 22 - ? cm Max length : 60.0 cm TL male/unsexed; (Ref. 11441); common length : 40.0 cm TL male/unsexed; (Ref. 5450)","Preferred temperature (Ref. 123201): 24.9 - 29.3, mean 28.4 °C (based on 3533 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01230 (0.01059 - 0.01430), b=3.04 (3.01 - 3.07), in cm total length, based on LWR estimates for this species (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  4.5   ±0.0 se; based on diet studies.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  Medium, minimum population doubling time 1.4 - 4.4 years (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Moderate vulnerability (44 of 100).					
								
				
									
					Climate Vulnerability  (Ref. 125649):  High to very high vulnerability (72 of 100).					
								
				
										
					
											Price category  (Ref. 80766):  						Very high."
